SymbolName	G_InputsScaled.fCylPosition	SymbolName	G_InputsScaled.fSupplyPressure	SymbolName	G_InputsScaled.fReturnPressure	SymbolName	G_InputsScaled.fPistonPressure	SymbolName	G_InputsScaled.fRodPressure	SymbolName	G_Outputs.stCylinderOutputs.nValveOutput	SymbolName	G_ControlParameters.fControlSignal_Cyl	SymbolName	G_ControlParameters.fCylinder_ControlInput	SymbolName	G_ControlParameters.fVelRefCyl	SymbolName	G_ControlParameters.fPosRefCyl	SymbolName	G_ControlParameters.fPosErrorWinch	SymbolName	G_ControlParameters.fPosErrorCyl
NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

133437468598370000	0.0002494854362876664	133437468598370000	-74.013992736594744	133437468598370000	0.081286049989318487	133437468598370000	0.5	133437468598370000	-5.9821314127018042	133437468598370000	19660	133437468598370000	0	133437468598370000	0	133437468598370000	0	133437468598370000	0	133437468598370000	-0.66432602270660723	133437468598370000	-0.2494854362876664
133437468598470000	0.00023389259651968031	133437468598470000	-74.038407544175541	133437468598470000	0.084948271126438213	133437468598470000	0.5	133437468598470000	-5.92109439374981	133437468598470000	19660	133437468598470000	0	133437468598470000	0	133437468598470000	0	133437468598470000	0	133437468598470000	-0.66432602270660723	133437468598470000	-0.23389259651968031
133437468598570000	0.00021829975675169422	133437468598570000	-74.172688985869925	133437468598570000	0.087389751884517974	133437468598570000	0.5	133437468598570000	-5.92109439374981	133437468598570000	19660	133437468598570000	0	133437468598570000	0	133437468598570000	0	133437468598570000	0	133437468598570000	-0.66432602270660723	133437468598570000	-0.21829975675169422
133437468598670000	0.00023389259651968031	133437468598670000	-74.172688985869925	133437468598670000	0.088610492263557827	133437468598670000	0.5	133437468598670000	-5.9455092013306068	133437468598670000	19660	133437468598670000	0	133437468598670000	0	133437468598670000	0	133437468598670000	0	133437468598670000	-0.66432602270660723	133437468598670000	-0.23389259651968031
133437468598770000	0.0002494854362876664	133437468598770000	-74.099444563127534	133437468598770000	0.086169011505478066	133437468598770000	0.5	133437468598770000	-6.0675832392345965	133437468598770000	19660	133437468598770000	0	133437468598770000	0	133437468598770000	0	133437468598770000	0	133437468598770000	-0.66432602270660723	133437468598770000	-0.2494854362876664
133437468598870000	0.00020270691698370813	133437468598870000	-74.160481582079527	133437468598870000	0.083727530747398249	133437468598870000	0.5	133437468598870000	-6.0309610278633992	133437468598870000	19660	133437468598870000	0	133437468598870000	0	133437468598870000	0	133437468598870000	0	133437468598870000	-0.66432602270660723	133437468598870000	-0.20270691698370813
133437468598970000	0.00021829975675169422	133437468598970000	-74.099444563127534	133437468598970000	0.064195684682760046	133437468598970000	0.5	133437468598970000	-5.92109439374981	133437468598970000	19660	133437468598970000	0	133437468598970000	0	133437468598970000	0	133437468598970000	0	133437468598970000	-0.66432602270660723	133437468598970000	-0.21829975675169422
133437468599070000	0.0002494854362876664	133437468599070000	-73.977370525223549	133437468599070000	0.05809198278756067	133437468599070000	0.5	133437468599070000	-6.0065462202826012	133437468599070000	19660	133437468599070000	0	133437468599070000	0	133437468599070000	0	133437468599070000	0	133437468599070000	-0.66432602270660723	133437468599070000	-0.2494854362876664
133437468599170000	0.00023389259651968031	133437468599170000	-73.989577929013947	133437468599170000	0.075182348094119056	133437468599170000	0.5	133437468599170000	-6.0309610278633992	133437468599170000	19660	133437468599170000	0	133437468599170000	0	133437468599170000	0	133437468599170000	0	133437468599170000	-0.66432602270660723	133437468599170000	-0.23389259651968031
133437468599270000	0.00023389259651968031	133437468599270000	-74.087237159337135	133437468599270000	0.081286049989318487	133437468599270000	0.5	133437468599270000	-5.9821314127018042	133437468599270000	19660	133437468599270000	0	133437468599270000	0	133437468599270000	0	133437468599270000	0	133437468599270000	-0.66432602270660723	133437468599270000	-0.23389259651968031
133437468599370000	0.0002494854362876664	133437468599370000	-74.13606677449873	133437468599370000	0.080065309610278634	133437468599370000	0.5	133437468599370000	-5.9333017975402083	133437468599370000	19660	133437468599370000	0	133437468599370000	0	133437468599370000	0	133437468599370000	0	133437468599370000	-0.66432602270660723	133437468599370000	-0.2494854362876664
133437468599470000	0.00021829975675169422	133437468599470000	-74.111651966917933	133437468599470000	0.076403088473158909	133437468599470000	0.5	133437468599470000	-5.92109439374981	133437468599470000	19660	133437468599470000	0	133437468599470000	0	133437468599470000	0	133437468599470000	0	133437468599470000	-0.66432602270660723	133437468599470000	-0.21829975675169422
133437468599570000	0.00023389259651968031	133437468599570000	-74.075029755546737	133437468599570000	0.077623828852198873	133437468599570000	0.5	133437468599570000	-6.0187536240730006	133437468599570000	19660	133437468599570000	0	133437468599570000	0	133437468599570000	0	133437468599570000	0	133437468599570000	-0.66432602270660723	133437468599570000	-0.23389259651968031
133437468599670000	0.00023389259651968031	133437468599670000	-74.087237159337135	133437468599670000	0.077623828852198873	133437468599670000	0.5	133437468599670000	-6.1652424695577874	133437468599670000	19660	133437468599670000	0	133437468599670000	0	133437468599670000	0	133437468599670000	0	133437468599670000	-0.66432602270660723	133437468599670000	-0.23389259651968031
133437468599770000	0.00023389259651968031	133437468599770000	-74.160481582079527	133437468599770000	0.064195684682760046	133437468599770000	0.5	133437468599770000	-6.0797906430249951	133437468599770000	19660	133437468599770000	0	133437468599770000	0	133437468599770000	0	133437468599770000	0	133437468599770000	-0.66432602270660723	133437468599770000	-0.23389259651968031
133437468599870000	0.00020270691698370813	133437468599870000	-74.111651966917933	133437468599870000	0.064195684682760046	133437468599870000	0.5	133437468599870000	-5.8966795861690118	133437468599870000	19660	133437468599870000	0	133437468599870000	0	133437468599870000	0	133437468599870000	0	133437468599870000	-0.66432602270660723	133437468599870000	-0.20270691698370813
133437468599970000	0.00021829975675169422	133437468599970000	-73.952955717642752	133437468599970000	0.075182348094119056	133437468599970000	0.5	133437468599970000	-5.9455092013306068	133437468599970000	19660	133437468599970000	0	133437468599970000	0	133437468599970000	0	133437468599970000	0	133437468599970000	-0.66432602270660723	133437468599970000	-0.21829975675169422
133437468600070000	0.00021829975675169422	133437468600070000	-74.099444563127534	133437468600070000	0.075182348094119056	133437468600070000	0.5	133437468600070000	-6.0797906430249951	133437468600070000	19660	133437468600070000	0	133437468600070000	0	133437468600070000	0	133437468600070000	0	133437468600070000	-0.66432602270660723	133437468600070000	-0.21829975675169422
133437468600170000	0.0002494854362876664	133437468600170000	-74.221518601031519	133437468600170000	0.078844569231238726	133437468600170000	0.5	133437468600170000	-5.9821314127018042	133437468600170000	19660	133437468600170000	0	133437468600170000	0	133437468600170000	0	133437468600170000	0	133437468600170000	-0.66432602270660723	133437468600170000	-0.2494854362876664
133437468600270000	0.00021829975675169422	133437468600270000	-74.062822351756338	133437468600270000	0.076403088473158909	133437468600270000	0.5	133437468600270000	-5.9821314127018042	133437468600270000	19660	133437468600270000	0	133437468600270000	0	133437468600270000	0	133437468600270000	0	133437468600270000	-0.66432602270660723	133437468600270000	-0.21829975675169422
133437468600370000	0.00023389259651968031	133437468600370000	-74.038407544175541	133437468600370000	0.070299386577959533	133437468600370000	0.5	133437468600370000	-6.0065462202826012	133437468600370000	19660	133437468600370000	0	133437468600370000	0	133437468600370000	0	133437468600370000	0	133437468600370000	-0.66432602270660723	133437468600370000	-0.23389259651968031
133437468600470000	0.00020270691698370813	133437468600470000	-74.184896389660324	133437468600470000	0.075182348094119056	133437468600470000	0.5	133437468600470000	-5.9333017975402083	133437468600470000	19660	133437468600470000	0	133437468600470000	0	133437468600470000	0	133437468600470000	0	133437468600470000	-0.66432602270660723	133437468600470000	-0.20270691698370813
133437468600570000	0.0002494854362876664	133437468600570000	-74.258140812402715	133437468600570000	0.066637165440839863	133437468600570000	0.5	133437468600570000	-5.9455092013306068	133437468600570000	19660	133437468600570000	0	133437468600570000	0	133437468600570000	0	133437468600570000	0	133437468600570000	-0.66432602270660723	133437468600570000	-0.2494854362876664
133437468600670000	0.00023389259651968031	133437468600670000	-74.184896389660324	133437468600670000	0.060533463545640431	133437468600670000	0.5	133437468600670000	-5.9821314127018042	133437468600670000	19660	133437468600670000	0	133437468600670000	0	133437468600670000	0	133437468600670000	0	133437468600670000	-0.66432602270660723	133437468600670000	-0.23389259651968031
133437468600770000	0.00021829975675169422	133437468600770000	-74.038407544175541	133437468600770000	0.070299386577959533	133437468600770000	0.5	133437468600770000	-5.9577166051210053	133437468600770000	19660	133437468600770000	0	133437468600770000	0	133437468600770000	0	133437468600770000	0	133437468600770000	-0.66432602270660723	133437468600770000	-0.21829975675169422
133437468600870000	0.00023389259651968031	133437468600870000	-73.989577929013947	133437468600870000	0.078844569231238726	133437468600870000	0.5	133437468600870000	-5.8600573747978144	133437468600870000	19660	133437468600870000	0	133437468600870000	0	133437468600870000	0	133437468600870000	0	133437468600870000	-0.66432602270660723	133437468600870000	-0.23389259651968031
133437468600970000	0.00021829975675169422	133437468600970000	-74.013992736594744	133437468600970000	0.080065309610278634	133437468600970000	0.5	133437468600970000	-5.92109439374981	133437468600970000	19660	133437468600970000	0	133437468600970000	0	133437468600970000	0	133437468600970000	0	133437468600970000	-0.66432602270660723	133437468600970000	-0.21829975675169422
133437468601070000	0.0002494854362876664	133437468601070000	-74.001785332804346	133437468601070000	0.077623828852198873	133437468601070000	0.5	133437468601070000	-6.0309610278633992	133437468601070000	19660	133437468601070000	0	133437468601070000	0	133437468601070000	0	133437468601070000	0	133437468601070000	-0.66432602270660723	133437468601070000	-0.2494854362876664
133437468601170000	0.00023389259651968031	133437468601170000	-74.038407544175541	133437468601170000	0.081286049989318487	133437468601170000	0.5	133437468601170000	-5.9577166051210053	133437468601170000	19660	133437468601170000	0	133437468601170000	0	133437468601170000	0	133437468601170000	0	133437468601170000	-0.66432602270660723	133437468601170000	-0.23389259651968031
133437468601270000	0.00023389259651968031	133437468601270000	-74.099444563127534	133437468601270000	0.088610492263557827	133437468601270000	0.5	133437468601270000	-5.90888698995941	133437468601270000	19660	133437468601270000	0	133437468601270000	0	133437468601270000	0	133437468601270000	0	133437468601270000	-0.66432602270660723	133437468601270000	-0.23389259651968031
133437468601370000	0.00021829975675169422	133437468601370000	-74.111651966917933	133437468601370000	0.086169011505478066	133437468601370000	0.5	133437468601370000	-5.9943388164922027	133437468601370000	19660	133437468601370000	0	133437468601370000	0	133437468601370000	0	133437468601370000	0	133437468601370000	-0.66432602270660723	133437468601370000	-0.21829975675169422
133437468601470000	0.00023389259651968031	133437468601470000	-74.062822351756338	133437468601470000	0.073961607715079147	133437468601470000	0.5	133437468601470000	-6.0675832392345965	133437468601470000	19660	133437468601470000	0	133437468601470000	0	133437468601470000	0	133437468601470000	0	133437468601470000	-0.66432602270660723	133437468601470000	-0.23389259651968031
133437468601570000	0.00021829975675169422	133437468601570000	-74.062822351756338	133437468601570000	0.069078646198919624	133437468601570000	0.5	133437468601570000	-5.9577166051210053	133437468601570000	19660	133437468601570000	0	133437468601570000	0	133437468601570000	0	133437468601570000	0	133437468601570000	-0.66432602270660723	133437468601570000	-0.21829975675169422
133437468601670000	0.0002494854362876664	133437468601670000	-74.099444563127534	133437468601670000	0.076403088473158909	133437468601670000	0.5	133437468601670000	-6.0675832392345965	133437468601670000	19660	133437468601670000	0	133437468601670000	0	133437468601670000	0	133437468601670000	0	133437468601670000	-0.66432602270660723	133437468601670000	-0.2494854362876664
133437468601770000	0.00021829975675169422	133437468601770000	-74.13606677449873	133437468601770000	0.066637165440839863	133437468601770000	0.5	133437468601770000	-6.1042054506057921	133437468601770000	19660	133437468601770000	0	133437468601770000	0	133437468601770000	0	133437468601770000	0	133437468601770000	-0.66432602270660723	133437468601770000	-0.21829975675169422
133437468601870000	0.00023389259651968031	133437468601870000	-74.123859370708331	133437468601870000	0.071520126956999386	133437468601870000	0.5	133437468601870000	-6.0065462202826012	133437468601870000	19660	133437468601870000	0	133437468601870000	0	133437468601870000	0	133437468601870000	0	133437468601870000	-0.66432602270660723	133437468601870000	-0.23389259651968031
133437468601970000	0.00021829975675169422	133437468601970000	-74.087237159337135	133437468601970000	0.083727530747398249	133437468601970000	0.5	133437468601970000	-6.0187536240730006	133437468601970000	19660	133437468601970000	0	133437468601970000	0	133437468601970000	0	133437468601970000	0	133437468601970000	-0.66432602270660723	133437468601970000	-0.21829975675169422
133437468602070000	0.00021829975675169422	133437468602070000	-74.13606677449873	133437468602070000	0.077623828852198873	133437468602070000	0.5	133437468602070000	-6.0187536240730006	133437468602070000	19660	133437468602070000	0	133437468602070000	0	133437468602070000	0	133437468602070000	0	133437468602070000	-0.66432602270660723	133437468602070000	-0.21829975675169422
133437468602170000	0.00021829975675169422	133437468602170000	-74.245933408612316	133437468602170000	0.071520126956999386	133437468602170000	0.5	133437468602170000	-5.9455092013306068	133437468602170000	19660	133437468602170000	0	133437468602170000	0	133437468602170000	0	133437468602170000	0	133437468602170000	-0.66432602270660723	133437468602170000	-0.21829975675169422
133437468602270000	0.00021829975675169422	133437468602270000	-74.123859370708331	133437468602270000	0.075182348094119056	133437468602270000	0.5	133437468602270000	-5.9455092013306068	133437468602270000	19660	133437468602270000	0	133437468602270000	0	133437468602270000	0	133437468602270000	0	133437468602270000	-0.66432602270660723	133437468602270000	-0.21829975675169422
133437468602370000	0.00023389259651968031	133437468602370000	-73.989577929013947	133437468602370000	0.076403088473158909	133437468602370000	0.5	133437468602370000	-5.9577166051210053	133437468602370000	19660	133437468602370000	0	133437468602370000	0	133437468602370000	0	133437468602370000	0	133437468602370000	-0.66432602270660723	133437468602370000	-0.23389259651968031
133437468602470000	0.00021829975675169422	133437468602470000	-74.099444563127534	133437468602470000	0.067857905819879771	133437468602470000	0.5	133437468602470000	-5.8600573747978144	133437468602470000	19660	133437468602470000	0	133437468602470000	0	133437468602470000	0	133437468602470000	0	133437468602470000	-0.66432602270660723	133437468602470000	-0.21829975675169422
133437468602570000	0.0002494854362876664	133437468602570000	-74.13606677449873	133437468602570000	0.066637165440839863	133437468602570000	0.5	133437468602570000	-6.0309610278633992	133437468602570000	19660	133437468602570000	0	133437468602570000	0	133437468602570000	0	133437468602570000	0	133437468602570000	-0.66432602270660723	133437468602570000	-0.2494854362876664
133437468602670000	0.00023389259651968031	133437468602670000	-74.123859370708331	133437468602670000	0.073961607715079147	133437468602670000	0.5	133437468602670000	-6.0431684316537977	133437468602670000	19660	133437468602670000	0	133437468602670000	0	133437468602670000	0	133437468602670000	0	133437468602670000	-0.66432602270660723	133437468602670000	-0.23389259651968031
133437468602770000	0.00021829975675169422	133437468602770000	-74.075029755546737	133437468602770000	0.076403088473158909	133437468602770000	0.5	133437468602770000	-5.8966795861690118	133437468602770000	19660	133437468602770000	0	133437468602770000	0	133437468602770000	0	133437468602770000	0	133437468602770000	-0.66432602270660723	133437468602770000	-0.21829975675169422
133437468602870000	0.0002494854362876664	133437468602870000	-74.026200140385143	133437468602870000	0.077623828852198873	133437468602870000	0.5	133437468602870000	-5.92109439374981	133437468602870000	19660	133437468602870000	0	133437468602870000	0	133437468602870000	0	133437468602870000	0	133437468602870000	-0.66432602270660723	133437468602870000	-0.2494854362876664
133437468602970000	0.00023389259651968031	133437468602970000	-74.111651966917933	133437468602970000	0.076403088473158909	133437468602970000	0.5	133437468602970000	-5.92109439374981	133437468602970000	19660	133437468602970000	0	133437468602970000	0	133437468602970000	0	133437468602970000	0	133437468602970000	-0.66432602270660723	133437468602970000	-0.23389259651968031
133437468603070000	0.00020270691698370813	133437468603070000	-74.111651966917933	133437468603070000	0.075182348094119056	133437468603070000	0.5	133437468603070000	-5.9455092013306068	133437468603070000	19660	133437468603070000	0	133437468603070000	0	133437468603070000	0	133437468603070000	0	133437468603070000	-0.66432602270660723	133437468603070000	-0.20270691698370813
133437468603170000	0.0002494854362876664	133437468603170000	-74.075029755546737	133437468603170000	0.071520126956999386	133437468603170000	0.5	133437468603170000	-5.9943388164922027	133437468603170000	19660	133437468603170000	0	133437468603170000	0	133437468603170000	0	133437468603170000	0	133437468603170000	-0.66432602270660723	133437468603170000	-0.2494854362876664
133437468603270000	0.00021829975675169422	133437468603270000	-74.062822351756338	133437468603270000	0.073961607715079147	133437468603270000	0.5	133437468603270000	-5.9821314127018042	133437468603270000	19660	133437468603270000	0	133437468603270000	0	133437468603270000	0	133437468603270000	0	133437468603270000	-0.66432602270660723	133437468603270000	-0.21829975675169422
133437468603370000	0.00023389259651968031	133437468603370000	-74.123859370708331	133437468603370000	0.080065309610278634	133437468603370000	0.5	133437468603370000	-5.90888698995941	133437468603370000	19660	133437468603370000	0	133437468603370000	0	133437468603370000	0	133437468603370000	0	133437468603370000	-0.66432602270660723	133437468603370000	-0.23389259651968031
133437468603470000	0.00023389259651968031	133437468603470000	-74.160481582079527	133437468603470000	0.081286049989318487	133437468603470000	0.5	133437468603470000	-5.9333017975402083	133437468603470000	19660	133437468603470000	0	133437468603470000	0	133437468603470000	0	133437468603470000	0	133437468603470000	-0.66432602270660723	133437468603470000	-0.23389259651968031
133437468603570000	0.00023389259651968031	133437468603570000	-74.075029755546737	133437468603570000	0.086169011505478066	133437468603570000	0.5	133437468603570000	-5.9455092013306068	133437468603570000	19660	133437468603570000	0	133437468603570000	0	133437468603570000	0	133437468603570000	0	133437468603570000	-0.66432602270660723	133437468603570000	-0.23389259651968031
133437468603670000	0.00023389259651968031	133437468603670000	-74.123859370708331	133437468603670000	0.077623828852198873	133437468603670000	0.5	133437468603670000	-6.0065462202826012	133437468603670000	19660	133437468603670000	0	133437468603670000	0	133437468603670000	0	133437468603670000	0	133437468603670000	-0.66432602270660723	133437468603670000	-0.23389259651968031
133437468603770000	0.00021829975675169422	133437468603770000	-74.184896389660324	133437468603770000	0.067857905819879771	133437468603770000	0.5	133437468603770000	-6.0309610278633992	133437468603770000	19660	133437468603770000	0	133437468603770000	0	133437468603770000	0	133437468603770000	0	133437468603770000	-0.66432602270660723	133437468603770000	-0.21829975675169422
133437468603870000	0.00021829975675169422	133437468603870000	-74.062822351756338	133437468603870000	0.081286049989318487	133437468603870000	0.5	133437468603870000	-6.0675832392345965	133437468603870000	19660	133437468603870000	0	133437468603870000	0	133437468603870000	0	133437468603870000	0	133437468603870000	-0.66432602270660723	133437468603870000	-0.21829975675169422
133437468603970000	0.00023389259651968031	133437468603970000	-74.038407544175541	133437468603970000	0.088610492263557827	133437468603970000	0.5	133437468603970000	-6.0797906430249951	133437468603970000	19660	133437468603970000	0	133437468603970000	0	133437468603970000	0	133437468603970000	0	133437468603970000	-0.66432602270660723	133437468603970000	-0.23389259651968031
133437468604070000	0.00023389259651968031	133437468604070000	-74.111651966917933	133437468604070000	0.097155674916837076	133437468604070000	0.5	133437468604070000	-5.9943388164922027	133437468604070000	19660	133437468604070000	0	133437468604070000	0	133437468604070000	0	133437468604070000	0	133437468604070000	-0.66432602270660723	133437468604070000	-0.23389259651968031
133437468604170000	0.00023389259651968031	133437468604170000	-74.099444563127534	133437468604170000	0.09349345377971735	133437468604170000	0.5	133437468604170000	-5.92109439374981	133437468604170000	19660	133437468604170000	0	133437468604170000	0	133437468604170000	0	133437468604170000	0	133437468604170000	-0.66432602270660723	133437468604170000	-0.23389259651968031
133437468604270000	0.00023389259651968031	133437468604270000	-74.038407544175541	133437468604270000	0.089831232642597736	133437468604270000	0.5	133437468604270000	-5.9821314127018042	133437468604270000	19660	133437468604270000	0	133437468604270000	0	133437468604270000	0	133437468604270000	0	133437468604270000	-0.66432602270660723	133437468604270000	-0.23389259651968031
133437468604370000	0.00023389259651968031	133437468604370000	-74.099444563127534	133437468604370000	0.073961607715079147	133437468604370000	0.5	133437468604370000	-6.0187536240730006	133437468604370000	19660	133437468604370000	0	133437468604370000	0	133437468604370000	0	133437468604370000	0	133437468604370000	-0.66432602270660723	133437468604370000	-0.23389259651968031
133437468604470000	0.00023389259651968031	133437468604470000	-74.13606677449873	133437468604470000	0.060533463545640431	133437468604470000	0.5	133437468604470000	-6.0431684316537977	133437468604470000	19660	133437468604470000	0	133437468604470000	0	133437468604470000	0	133437468604470000	0	133437468604470000	-0.66432602270660723	133437468604470000	-0.23389259651968031
133437468604570000	0.00023389259651968031	133437468604570000	-74.075029755546737	133437468604570000	0.070299386577959533	133437468604570000	0.5	133437468604570000	-5.9821314127018042	133437468604570000	19660	133437468604570000	0	133437468604570000	0	133437468604570000	0	133437468604570000	0	133437468604570000	-0.66432602270660723	133437468604570000	-0.23389259651968031
133437468604670000	0.0002494854362876664	133437468604670000	-74.001785332804346	133437468604670000	0.075182348094119056	133437468604670000	0.5	133437468604670000	-5.92109439374981	133437468604670000	19660	133437468604670000	0	133437468604670000	0	133437468604670000	0	133437468604670000	0	133437468604670000	-0.66432602270660723	133437468604670000	-0.2494854362876664
133437468604770000	0.00023389259651968031	133437468604770000	-74.013992736594744	133437468604770000	0.076403088473158909	133437468604770000	0.5	133437468604770000	-5.9821314127018042	133437468604770000	19660	133437468604770000	0	133437468604770000	0	133437468604770000	0	133437468604770000	0	133437468604770000	-0.66432602270660723	133437468604770000	-0.23389259651968031
133437468604870000	0.00023389259651968031	133437468604870000	-74.038407544175541	133437468604870000	0.067857905819879771	133437468604870000	0.5	133437468604870000	-6.0187536240730006	133437468604870000	19660	133437468604870000	0	133437468604870000	0	133437468604870000	0	133437468604870000	0	133437468604870000	-0.66432602270660723	133437468604870000	-0.23389259651968031
133437468604970000	0.00020270691698370813	133437468604970000	-74.038407544175541	133437468604970000	0.06541642506180001	133437468604970000	0.5	133437468604970000	-6.0065462202826012	133437468604970000	19660	133437468604970000	0	133437468604970000	0	133437468604970000	0	133437468604970000	0	133437468604970000	-0.66432602270660723	133437468604970000	-0.20270691698370813
133437468605070000	0.00023389259651968031	133437468605070000	-74.001785332804346	133437468605070000	0.069078646198919624	133437468605070000	0.5	133437468605070000	-5.9943388164922027	133437468605070000	19660	133437468605070000	0	133437468605070000	0	133437468605070000	0	133437468605070000	0	133437468605070000	-0.66432602270660723	133437468605070000	-0.23389259651968031
133437468605170000	0.0002494854362876664	133437468605170000	-74.111651966917933	133437468605170000	0.070299386577959533	133437468605170000	0.5	133437468605170000	-5.9943388164922027	133437468605170000	19660	133437468605170000	0	133437468605170000	0	133437468605170000	0	133437468605170000	0	133437468605170000	-0.66432602270660723	133437468605170000	-0.2494854362876664
133437468605270000	0.0002494854362876664	133437468605270000	-74.184896389660324	133437468605270000	0.073961607715079147	133437468605270000	0.5	133437468605270000	-5.9333017975402083	133437468605270000	19660	133437468605270000	0	133437468605270000	0	133437468605270000	0	133437468605270000	0	133437468605270000	-0.66432602270660723	133437468605270000	-0.2494854362876664
133437468605370000	0.00021829975675169422	133437468605370000	-74.123859370708331	133437468605370000	0.083727530747398249	133437468605370000	0.5	133437468605370000	-5.92109439374981	133437468605370000	19660	133437468605370000	0	133437468605370000	0	133437468605370000	0	133437468605370000	0	133437468605370000	-0.66432602270660723	133437468605370000	-0.21829975675169422
133437468605470000	0.0002494854362876664	133437468605470000	-74.075029755546737	133437468605470000	0.080065309610278634	133437468605470000	0.5	133437468605470000	-5.9455092013306068	133437468605470000	19660	133437468605470000	0	133437468605470000	0	133437468605470000	0	133437468605470000	0	133437468605470000	-0.66432602270660723	133437468605470000	-0.2494854362876664
133437468605570000	0.00021829975675169422	133437468605570000	-74.075029755546737	133437468605570000	0.069078646198919624	133437468605570000	0.5	133437468605570000	-5.9577166051210053	133437468605570000	19660	133437468605570000	0	133437468605570000	0	133437468605570000	0	133437468605570000	0	133437468605570000	-0.66432602270660723	133437468605570000	-0.21829975675169422
133437468605670000	0.00021829975675169422	133437468605670000	-74.160481582079527	133437468605670000	0.061754203924680284	133437468605670000	0.5	133437468605670000	-6.0431684316537977	133437468605670000	19660	133437468605670000	0	133437468605670000	0	133437468605670000	0	133437468605670000	0	133437468605670000	-0.66432602270660723	133437468605670000	-0.21829975675169422
133437468605770000	0.00023389259651968031	133437468605770000	-74.172688985869925	133437468605770000	0.066637165440839863	133437468605770000	0.5	133437468605770000	-6.0431684316537977	133437468605770000	19660	133437468605770000	0	133437468605770000	0	133437468605770000	0	133437468605770000	0	133437468605770000	-0.66432602270660723	133437468605770000	-0.23389259651968031
133437468605870000	0.0002494854362876664	133437468605870000	-74.111651966917933	133437468605870000	0.075182348094119056	133437468605870000	0.5	133437468605870000	-5.8600573747978144	133437468605870000	19660	133437468605870000	0	133437468605870000	0	133437468605870000	0	133437468605870000	0	133437468605870000	-0.66432602270660723	133437468605870000	-0.2494854362876664
133437468605970000	0.00023389259651968031	133437468605970000	-74.038407544175541	133437468605970000	0.083727530747398249	133437468605970000	0.5	133437468605970000	-5.7990203558458209	133437468605970000	19660	133437468605970000	0	133437468605970000	0	133437468605970000	0	133437468605970000	0	133437468605970000	-0.66432602270660723	133437468605970000	-0.23389259651968031
133437468606070000	0.00021829975675169422	133437468606070000	-74.099444563127534	133437468606070000	0.080065309610278634	133437468606070000	0.5	133437468606070000	-5.8844721823786132	133437468606070000	19660	133437468606070000	0	133437468606070000	0	133437468606070000	0	133437468606070000	0	133437468606070000	-0.66432602270660723	133437468606070000	-0.21829975675169422
133437468606170000	0.00021829975675169422	133437468606170000	-74.172688985869925	133437468606170000	0.078844569231238726	133437468606170000	0.5	133437468606170000	-5.8966795861690118	133437468606170000	19660	133437468606170000	0	133437468606170000	0	133437468606170000	0	133437468606170000	0	133437468606170000	-0.66432602270660723	133437468606170000	-0.21829975675169422
133437468606270000	0.00023389259651968031	133437468606270000	-74.087237159337135	133437468606270000	0.077623828852198873	133437468606270000	0.5	133437468606270000	-5.90888698995941	133437468606270000	19660	133437468606270000	0	133437468606270000	0	133437468606270000	0	133437468606270000	0	133437468606270000	-0.66432602270660723	133437468606270000	-0.23389259651968031
133437468606370000	0.00021829975675169422	133437468606370000	-74.075029755546737	133437468606370000	0.071520126956999386	133437468606370000	0.5	133437468606370000	-5.9577166051210053	133437468606370000	19660	133437468606370000	0	133437468606370000	0	133437468606370000	0	133437468606370000	0	133437468606370000	-0.66432602270660723	133437468606370000	-0.21829975675169422
